"id","ano","lei_id","situacao","titulo","capitulo","secao","sub_secao","artigo","sub_artigo","paragrafo","inciso","alinea","texto"
878,1988,1,"Vigente",4,1,8,2,60,0,0,0,0,"Art. 60. A Constituição poderá ser emendada mediante proposta:"
879,1988,1,"Vigente",4,1,8,2,60,0,0,1,0,"I - de um terço, no mínimo, dos membros da Câmara dos Deputados ou do Senado Federal;"
880,1988,1,"Vigente",4,1,8,2,60,0,0,2,0,"II - do Presidente da República;"
881,1988,1,"Vigente",4,1,8,2,60,0,0,3,0,"III - de mais da metade das Assembléias Legislativas das unidades da Federação, manifestando-se, cada uma delas, pela maioria relativa de seus membros."
882,1988,1,"Vigente",4,1,8,2,60,0,1,0,0,"§ 1º - A Constituição não poderá ser emendada na vigência de intervenção federal, de estado de defesa ou de estado de sítio."
883,1988,1,"Vigente",4,1,8,2,60,0,2,0,0,"§ 2º - A proposta será discutida e votada em cada Casa do Congresso Nacional, em dois turnos, considerando-se aprovada se obtiver, em ambos, três quintos dos votos dos respectivos membros."
884,1988,1,"Vigente",4,1,8,2,60,0,3,0,0,"§ 3º - A emenda à Constituição será promulgada pelas Mesas da Câmara dos Deputados e do Senado Federal, com o respectivo número de ordem."
885,1988,1,"Vigente",4,1,8,2,60,0,4,0,0,"§ 4º - Não será objeto de deliberação a proposta de emenda tendente a abolir:"
886,1988,1,"Vigente",4,1,8,2,60,0,4,1,0,"I - a forma federativa de Estado;"
887,1988,1,"Vigente",4,1,8,2,60,0,4,2,0,"II - o voto direto, secreto, universal e periódico;"
888,1988,1,"Vigente",4,1,8,2,60,0,4,3,0,"III - a separação dos Poderes;"
889,1988,1,"Vigente",4,1,8,2,60,0,4,4,0,"IV - os direitos e garantias individuais."
890,1988,1,"Vigente",4,1,8,2,60,0,5,0,0,"§ 5º - A matéria constante de proposta de emenda rejeitada ou havida por prejudicada não pode ser objeto de nova proposta na mesma sessão legislativa."
891,1988,1,"Vigente",4,1,8,3,61,0,0,0,0,"Art. 61. A iniciativa das leis complementares e ordinárias cabe a qualquer membro ou Comissão da Câmara dos Deputados, do Senado Federal ou do Congresso Nacional, ao Presidente da República, ao Supremo Tribunal Federal, aos Tribunais Superiores, ao Procurador-Geral da República e aos cidadãos, na forma e nos casos previstos nesta Constituição."
892,1988,1,"Vigente",4,1,8,3,61,0,1,0,0,"§ 1º - São de iniciativa privativa do Presidente da República as leis que:"
893,1988,1,"Vigente",4,1,8,3,61,0,1,1,0,"I - fixem ou modifiquem os efetivos das Forças Armadas;"
894,1988,1,"Vigente",4,1,8,3,61,0,1,2,0,"II - disponham sobre:"
895,1988,1,"Vigente",4,1,8,3,61,0,1,2,1,"a) criação de cargos, funções ou empregos públicos na administração direta e autárquica ou aumento de sua remuneração;"
896,1988,1,"Vigente",4,1,8,3,61,0,1,2,2,"b) organização administrativa e judiciária, matéria tributária e orçamentária, serviços públicos e pessoal da administração dos Territórios;"
897,1988,1,"Vigente",4,1,8,3,61,0,1,2,3,"c) servidores públicos da União e Territórios, seu regime jurídico, provimento de cargos, estabilidade e aposentadoria de civis, reforma e transferência de militares para a inatividade;"
898,1988,1,"Vigente",4,1,8,3,61,0,1,2,3,"c) servidores públicos da União e Territórios, seu regime jurídico, provimento de cargos, estabilidade e aposentadoria;(Redação dada pela Emenda Constitucional nº 18, de 1998)"
899,1988,1,"Vigente",4,1,8,3,61,0,1,2,4,"d) organização do Ministério Público e da Defensoria Pública da União, bem como normas gerais para a organização do Ministério Público e da Defensoria Pública dos Estados, do Distrito Federal e dos Territórios;"
900,1988,1,"Vigente",4,1,8,3,61,0,1,2,5,"e) criação, estruturação e atribuições dos Ministérios e órgãos da administração pública."
901,1988,1,"Vigente",4,1,8,3,61,0,1,2,5,"e) criação e extinção de Ministérios e órgãos da administração pública, observado o disposto no art. 84, VI (Redação dada pela Emenda Constitucional nº 32, de 2001)"
902,1988,1,"Vigente",4,1,8,3,61,0,1,2,6,"f) militares das Forças Armadas, seu regime jurídico, provimento de cargos, promoções, estabilidade, remuneração, reforma e transferência para a reserva.(Incluída pela Emenda Constitucional nº 18, de 1998)"
903,1988,1,"Vigente",4,1,8,3,61,0,2,0,0,"§ 2º - A iniciativa popular pode ser exercida pela apresentação à Câmara dos Deputados de projeto de lei subscrito por, no mínimo, um por cento do eleitorado nacional, distribuído pelo menos por cinco Estados, com não menos de três décimos por cento dos eleitores de cada um deles."
904,1988,1,"Vigente",4,1,8,3,62,0,0,0,0,"Art. 62. Em caso de relevância e urgência, o Presidente da República poderá adotar medidas provisórias, com força de lei, devendo submetê-las de imediato ao Congresso Nacional, que, estando em recesso, será convocado extraordinariamente para se reunir no prazo de cinco dias."
905,1988,1,"Vigente",4,1,8,3,62,0,1,0,0,"Parágrafo único. As medidas provisórias perderão eficácia, desde a edição, se não forem convertidas em lei no prazo de trinta dias, a partir de sua publicação, devendo o Congresso Nacional disciplinar as relações jurídicas delas decorrentes."
906,1988,1,"Vigente",4,1,8,3,62,0,0,0,0,"Art. 62. Em caso de relevância e urgência, o Presidente da República poderá adotar medidas provisórias, com força de lei, devendo submetê-las de imediato ao Congresso Nacional. (Redação dada pela Emenda Constitucional nº 32, de 2001)"
907,1988,1,"Vigente",4,1,8,3,62,0,1,0,0,"§ 1º É vedada a edição de medidas provisórias sobre matéria: (Incluído pela Emenda Constitucional nº 32, de 2001)"
908,1988,1,"Vigente",4,1,8,3,62,0,1,1,0,"I - relativa a: (Incluído pela Emenda Constitucional nº 32, de 2001)"
909,1988,1,"Vigente",4,1,8,3,62,0,1,1,1,"a) nacionalidade, cidadania, direitos políticos, partidos políticos e direito eleitoral; (Incluído pela Emenda Constitucional nº 32, de 2001)"
910,1988,1,"Vigente",4,1,8,3,62,0,1,1,2,"b) direito penal, processual penal e processual civil; (Incluído pela Emenda Constitucional nº 32, de 2001)"
911,1988,1,"Vigente",4,1,8,3,62,0,1,1,3,"c) organização do Poder Judiciário e do Ministério Público, a carreira e a garantia de seus membros; (Incluído pela Emenda Constitucional nº 32, de 2001)"
912,1988,1,"Vigente",4,1,8,3,62,0,1,1,4,"d) planos plurianuais, diretrizes orçamentárias, orçamento e créditos adicionais e suplementares, ressalvado o previsto no art. 167, § 3º; (Incluído pela Emenda Constitucional nº 32, de 2001)"
913,1988,1,"Vigente",4,1,8,3,62,0,1,2,0,"II - que vise a detenção ou seqüestro de bens, de poupança popular ou qualquer outro ativo financeiro; (Incluído pela Emenda Constitucional nº 32, de 2001)"
914,1988,1,"Vigente",4,1,8,3,62,0,1,3,0,"III - reservada a lei complementar; (Incluído pela Emenda Constitucional nº 32, de 2001)"
915,1988,1,"Vigente",4,1,8,3,62,0,1,4,0,"IV - já disciplinada em projeto de lei aprovado pelo Congresso Nacional e pendente de sanção ou veto do Presidente da República. (Incluído pela Emenda Constitucional nº 32, de 2001)"
916,1988,1,"Vigente",4,1,8,3,62,0,2,0,0,"§ 2º Medida provisória que implique instituição ou majoração de impostos, exceto os previstos nos arts. 153, I, II, IV, V, e 154, II, só produzirá efeitos no exercício financeiro seguinte se houver sido convertida em lei até o último dia daquele em que foi editada.(Incluído pela Emenda Constitucional nº 32, de 2001)"
917,1988,1,"Vigente",4,1,8,3,62,0,3,0,0,"§ 3º As medidas provisórias, ressalvado o disposto nos §§ 11 e 12 perderão eficácia, desde a edição, se não forem convertidas em lei no prazo de sessenta dias, prorrogável, nos termos do § 7º, uma vez por igual período, devendo o Congresso Nacional disciplinar, por decreto legislativo, as relações jurídicas delas decorrentes. (Incluído pela Emenda Constitucional nº 32, de 2001)"
918,1988,1,"Vigente",4,1,8,3,62,0,4,0,0,"§ 4º O prazo a que se refere o § 3º contar-se-á da publicação da medida provisória, suspendendo-se durante os períodos de recesso do Congresso Nacional.(Incluído pela Emenda Constitucional nº 32, de 2001)"
919,1988,1,"Vigente",4,1,8,3,62,0,5,0,0,"§ 5º A deliberação de cada uma das Casas do Congresso Nacional sobre o mérito das medidas provisórias dependerá de juízo prévio sobre o atendimento de seus pressupostos constitucionais. (Incluído pela Emenda Constitucional nº 32, de 2001)"
920,1988,1,"Vigente",4,1,8,3,62,0,6,0,0,"§ 6º Se a medida provisória não for apreciada em até quarenta e cinco dias contados de sua publicação, entrará em regime de urgência, subseqüentemente, em cada uma das Casas do Congresso Nacional, ficando sobrestadas, até que se ultime a votação, todas as demais deliberações legislativas da Casa em que estiver tramitando. (Incluído pela Emenda Constitucional nº 32, de 2001)"
921,1988,1,"Vigente",4,1,8,3,62,0,7,0,0,"§ 7º Prorrogar-se-á uma única vez por igual período a vigência de medida provisória que, no prazo de sessenta dias, contado de sua publicação, não tiver a sua votação encerrada nas duas Casas do Congresso Nacional. (Incluído pela Emenda Constitucional nº 32, de 2001)"
922,1988,1,"Vigente",4,1,8,3,62,0,8,0,0,"§ 8º As medidas provisórias terão sua votação iniciada na Câmara dos Deputados. (Incluído pela Emenda Constitucional nº 32, de 2001)"
923,1988,1,"Vigente",4,1,8,3,62,0,9,0,0,"§ 9º Caberá à comissão mista de Deputados e Senadores examinar as medidas provisórias e sobre elas emitir parecer, antes de serem apreciadas, em sessão separada, pelo plenário de cada uma das Casas do Congresso Nacional. (Incluído pela Emenda Constitucional nº 32, de 2001)"
924,1988,1,"Vigente",4,1,8,3,62,0,10,0,0,"§ 10. É vedada a reedição, na mesma sessão legislativa, de medida provisória que tenha sido rejeitada ou que tenha perdido sua eficácia por decurso de prazo. (Incluído pela Emenda Constitucional nº 32, de 2001)"
925,1988,1,"Vigente",4,1,8,3,62,0,11,0,0,"§ 11. Não editado o decreto legislativo a que se refere o § 3º até sessenta dias após a rejeição ou perda de eficácia de medida provisória, as relações jurídicas constituídas e decorrentes de atos praticados durante sua vigência conservar-se-ão por ela regidas. (Incluído pela Emenda Constitucional nº 32, de 2001)"
926,1988,1,"Vigente",4,1,8,3,62,0,12,0,0,"§ 12. Aprovado projeto de lei de conversão alterando o texto original da medida provisória, esta manter-se-á integralmente em vigor até que seja sancionado ou vetado o projeto.(Incluído pela Emenda Constitucional nº 32, de 2001)"
927,1988,1,"Vigente",4,1,8,3,63,0,0,0,0,"Art. 63. Não será admitido aumento da despesa prevista:"
928,1988,1,"Vigente",4,1,8,3,63,0,0,1,0,"I - nos projetos de iniciativa exclusiva do Presidente da República, ressalvado o disposto no art. 166, § 3º e § 4º;"
929,1988,1,"Vigente",4,1,8,3,63,0,0,2,0,"II - nos projetos sobre organização dos serviços administrativos da Câmara dos Deputados, do Senado Federal, dos Tribunais Federais e do Ministério Público."
930,1988,1,"Vigente",4,1,8,3,64,0,0,0,0,"Art. 64. A discussão e votação dos projetos de lei de iniciativa do Presidente da República, do Supremo Tribunal Federal e dos Tribunais Superiores terão início na Câmara dos Deputados."
931,1988,1,"Vigente",4,1,8,3,64,0,1,0,0,"§ 1º - O Presidente da República poderá solicitar urgência para apreciação de projetos de sua iniciativa."
932,1988,1,"Vigente",4,1,8,3,64,0,2,0,0,"§ 2º - Se, no caso do parágrafo anterior, a Câmara dos Deputados e o Senado Federal não se manifestarem, cada qual, sucessivamente, em até quarenta e cinco dias, sobre a proposição, será esta incluída na ordem do dia, sobrestando-se a deliberação quanto aos demais assuntos, para que se ultime a votação."
933,1988,1,"Vigente",4,1,8,3,64,0,2,0,0,"§ 2º Se, no caso do § 1º, a Câmara dos Deputados e o Senado Federal não se manifestarem sobre a proposição, cada qual sucessivamente, em até quarenta e cinco dias, sobrestar-se-ão todas as demais deliberações legislativas da respectiva Casa, com exceção das que tenham prazo constitucional determinado, até que se ultime a votação. (Redação dada pela Emenda Constitucional nº 32, de 2001)"
934,1988,1,"Vigente",4,1,8,3,64,0,3,0,0,"§ 3º - A apreciação das emendas do Senado Federal pela Câmara dos Deputados far-se-á no prazo de dez dias, observado quanto ao mais o disposto no parágrafo anterior."
935,1988,1,"Vigente",4,1,8,3,64,0,4,0,0,"§ 4º - Os prazos do § 2º não correm nos períodos de recesso do Congresso Nacional, nem se aplicam aos projetos de código."
936,1988,1,"Vigente",4,1,8,3,65,0,0,0,0,"Art. 65. O projeto de lei aprovado por uma Casa será revisto pela outra, em um só turno de discussão e votação, e enviado à sanção ou promulgação, se a Casa revisora o aprovar, ou arquivado, se o rejeitar."
937,1988,1,"Vigente",4,1,8,3,65,0,1,0,0,"Parágrafo único. Sendo o projeto emendado, voltará à Casa iniciadora."
938,1988,1,"Vigente",4,1,8,3,66,0,0,0,0,"Art. 66. A Casa na qual tenha sido concluída a votação enviará o projeto de lei ao Presidente da República, que, aquiescendo, o sancionará."
939,1988,1,"Vigente",4,1,8,3,66,0,1,0,0,"§ 1º - Se o Presidente da República considerar o projeto, no todo ou em parte, inconstitucional ou contrário ao interesse público, vetá-lo-á total ou parcialmente, no prazo de quinze dias úteis, contados da data do recebimento, e comunicará, dentro de quarenta e oito horas, ao Presidente do Senado Federal os motivos do veto."
940,1988,1,"Vigente",4,1,8,3,66,0,2,0,0,"§ 2º - O veto parcial somente abrangerá texto integral de artigo, de parágrafo, de inciso ou de alínea."
941,1988,1,"Vigente",4,1,8,3,66,0,3,0,0,"§ 3º - Decorrido o prazo de quinze dias, o silêncio do Presidente da República importará sanção."
942,1988,1,"Vigente",4,1,8,3,66,0,4,0,0,"§ 4º - O veto será apreciado em sessão conjunta, dentro de trinta dias a contar de seu recebimento, só podendo ser rejeitado pelo voto da maioria absoluta dos Deputados e Senadores, em escrutínio secreto."
943,1988,1,"Vigente",4,1,8,3,66,0,5,0,0,"§ 5º - Se o veto não for mantido, será o projeto enviado, para promulgação, ao Presidente da República."
944,1988,1,"Vigente",4,1,8,3,66,0,6,0,0,"§ 6º - Esgotado sem deliberação o prazo estabelecido no § 4º, o veto será colocado na ordem do dia da sessão imediata, sobrestadas as demais proposições, até sua votação final, ressalvadas as matérias de que trata o art. 62, parágrafo único."
945,1988,1,"Vigente",4,1,8,3,66,0,6,0,0,"§ 6º Esgotado sem deliberação o prazo estabelecido no § 4º, o veto será colocado na ordem do dia da sessão imediata, sobrestadas as demais proposições, até sua votação final. (Redação dada pela Emenda Constitucional nº 32, de 2001)"
946,1988,1,"Vigente",4,1,8,3,66,0,7,0,0,"§ 7º - Se a lei não for promulgada dentro de quarenta e oito horas pelo Presidente da República, nos casos dos § 3º e § 5º, o Presidente do Senado a promulgará, e, se este não o fizer em igual prazo, caberá ao Vice-Presidente do Senado fazê-lo."
947,1988,1,"Vigente",4,1,8,3,67,0,0,0,0,"Art. 67. A matéria constante de projeto de lei rejeitado somente poderá constituir objeto de novo projeto, na mesma sessão legislativa, mediante proposta da maioria absoluta dos membros de qualquer das Casas do Congresso Nacional."
948,1988,1,"Vigente",4,1,8,3,68,0,0,0,0,"Art. 68. As leis delegadas serão elaboradas pelo Presidente da República, que deverá solicitar a delegação ao Congresso Nacional."
949,1988,1,"Vigente",4,1,8,3,68,0,1,0,0,"§ 1º - Não serão objeto de delegação os atos de competência exclusiva do Congresso Nacional, os de competência privativa da Câmara dos Deputados ou do Senado Federal, a matéria reservada à lei complementar, nem a legislação sobre:"
950,1988,1,"Vigente",4,1,8,3,68,0,1,1,0,"I - organização do Poder Judiciário e do Ministério Público, a carreira e a garantia de seus membros;"
951,1988,1,"Vigente",4,1,8,3,68,0,1,2,0,"II - nacionalidade, cidadania, direitos individuais, políticos e eleitorais;"
952,1988,1,"Vigente",4,1,8,3,68,0,1,3,0,"III - planos plurianuais, diretrizes orçamentárias e orçamentos."
953,1988,1,"Vigente",4,1,8,3,68,0,2,0,0,"§ 2º - A delegação ao Presidente da República terá a forma de resolução do Congresso Nacional, que especificará seu conteúdo e os termos de seu exercício."
954,1988,1,"Vigente",4,1,8,3,68,0,3,0,0,"§ 3º - Se a resolução determinar a apreciação do projeto pelo Congresso Nacional, este a fará em votação única, vedada qualquer emenda."
955,1988,1,"Vigente",4,1,8,3,69,0,0,0,0,"Art. 69. As leis complementares serão aprovadas por maioria absoluta."
956,1988,1,"Vigente",4,1,9,0,70,0,0,0,0,"Art. 70. A fiscalização contábil, financeira, orçamentária, operacional e patrimonial da União e das entidades da administração direta e indireta, quanto à legalidade, legitimidade, economicidade, aplicação das subvenções e renúncia de receitas, será exercida pelo Congresso Nacional, mediante controle externo, e pelo sistema de controle interno de cada Poder."
957,1988,1,"Vigente",4,1,9,0,70,0,1,0,0,"Parágrafo único. Prestará contas qualquer pessoa física ou entidade pública que utilize, arrecade, guarde, gerencie ou administre dinheiros, bens e valores públicos ou pelos quais a União responda, ou que, em nome desta, assuma obrigações de natureza pecuniária."
958,1988,1,"Vigente",4,1,9,0,70,0,1,0,0,"Parágrafo único. Prestará contas qualquer pessoa física ou jurídica, pública ou privada, que utilize, arrecade, guarde, gerencie ou administre dinheiros, bens e valores públicos ou pelos quais a União responda, ou que, em nome desta, assuma obrigações de natureza pecuniária.(Redação dada pela Emenda Constitucional nº 19, de 1998)"
959,1988,1,"Vigente",4,1,9,0,71,0,0,0,0,"Art. 71. O controle externo, a cargo do Congresso Nacional, será exercido com o auxílio do Tribunal de Contas da União, ao qual compete:"
960,1988,1,"Vigente",4,1,9,0,71,0,0,1,0,"I - apreciar as contas prestadas anualmente pelo Presidente da República, mediante parecer prévio que deverá ser elaborado em sessenta dias a contar de seu recebimento;"
961,1988,1,"Vigente",4,1,9,0,71,0,0,2,0,"II - julgar as contas dos administradores e demais responsáveis por dinheiros, bens e valores públicos da administração direta e indireta, incluídas as fundações e sociedades instituídas e mantidas pelo Poder Público federal, e as contas daqueles que derem causa a perda, extravio ou outra irregularidade de que resulte prejuízo ao erário público;"
962,1988,1,"Vigente",4,1,9,0,71,0,0,3,0,"III - apreciar, para fins de registro, a legalidade dos atos de admissão de pessoal, a qualquer título, na administração direta e indireta, incluídas as fundações instituídas e mantidas pelo Poder Público, excetuadas as nomeações para cargo de provimento em comissão, bem como a das concessões de aposentadorias, reformas e pensões, ressalvadas as melhorias posteriores que não alterem o fundamento legal do ato concessório;"
963,1988,1,"Vigente",4,1,9,0,71,0,0,4,0,"IV - realizar, por iniciativa própria, da Câmara dos Deputados, do Senado Federal, de Comissão técnica ou de inquérito, inspeções e auditorias de natureza contábil, financeira, orçamentária, operacional e patrimonial, nas unidades administrativas dos Poderes Legislativo, Executivo e Judiciário, e demais entidades referidas no inciso II;"
964,1988,1,"Vigente",4,1,9,0,71,0,0,5,0,"V - fiscalizar as contas nacionais das empresas supranacionais de cujo capital social a União participe, de forma direta ou indireta, nos termos do tratado constitutivo;"
965,1988,1,"Vigente",4,1,9,0,71,0,0,6,0,"VI - fiscalizar a aplicação de quaisquer recursos repassados pela União mediante convênio, acordo, ajuste ou outros instrumentos congêneres, a Estado, ao Distrito Federal ou a Município;"
966,1988,1,"Vigente",4,1,9,0,71,0,0,7,0,"VII - prestar as informações solicitadas pelo Congresso Nacional, por qualquer de suas Casas, ou por qualquer das respectivas Comissões, sobre a fiscalização contábil, financeira, orçamentária, operacional e patrimonial e sobre resultados de auditorias e inspeções realizadas;"
967,1988,1,"Vigente",4,1,9,0,71,0,0,8,0,"VIII - aplicar aos responsáveis, em caso de ilegalidade de despesa ou irregularidade de contas, as sanções previstas em lei, que estabelecerá, entre outras cominações, multa proporcional ao dano causado ao erário;"
968,1988,1,"Vigente",4,1,9,0,71,0,0,9,0,"IX - assinar prazo para que o órgão ou entidade adote as providências necessárias ao exato cumprimento da lei, se verificada ilegalidade;"
969,1988,1,"Vigente",4,1,9,0,71,0,0,10,0,"X - sustar, se não atendido, a execução do ato impugnado, comunicando a decisão à Câmara dos Deputados e ao Senado Federal;"
970,1988,1,"Vigente",4,1,9,0,71,0,0,11,0,"XI - representar ao Poder competente sobre irregularidades ou abusos apurados."
971,1988,1,"Vigente",4,1,9,0,71,0,1,0,0,"§ 1º - No caso de contrato, o ato de sustação será adotado diretamente pelo Congresso Nacional, que solicitará, de imediato, ao Poder Executivo as medidas cabíveis."
972,1988,1,"Vigente",4,1,9,0,71,0,2,0,0,"§ 2º - Se o Congresso Nacional ou o Poder Executivo, no prazo de noventa dias, não efetivar as medidas previstas no parágrafo anterior, o Tribunal decidirá a respeito."
973,1988,1,"Vigente",4,1,9,0,71,0,3,0,0,"§ 3º - As decisões do Tribunal de que resulte imputação de débito ou multa terão eficácia de título executivo."
974,1988,1,"Vigente",4,1,9,0,71,0,4,0,0,"§ 4º - O Tribunal encaminhará ao Congresso Nacional, trimestral e anualmente, relatório de suas atividades."
975,1988,1,"Vigente",4,1,9,0,72,0,0,0,0,"Art. 72. A Comissão mista permanente a que se refere o art. 166, §1º, diante de indícios de despesas não autorizadas, ainda que sob a forma de investimentos não programados ou de subsídios não aprovados, poderá solicitar à autoridade governamental responsável que, no prazo de cinco dias, preste os esclarecimentos necessários."
976,1988,1,"Vigente",4,1,9,0,72,0,1,0,0,"§ 1º - Não prestados os esclarecimentos, ou considerados estes insuficientes, a Comissão solicitará ao Tribunal pronunciamento conclusivo sobre a matéria, no prazo de trinta dias."
977,1988,1,"Vigente",4,1,9,0,72,0,2,0,0,"§ 2º - Entendendo o Tribunal irregular a despesa, a Comissão, se julgar que o gasto possa causar dano irreparável ou grave lesão à economia pública, proporá ao Congresso Nacional sua sustação."
978,1988,1,"Vigente",4,1,9,0,73,0,0,0,0,"Art. 73. O Tribunal de Contas da União, integrado por nove Ministros, tem sede no Distrito Federal, quadro próprio de pessoal e jurisdição em todo o território nacional, exercendo, no que couber, as atribuições previstas no art. 96."
979,1988,1,"Vigente",4,1,9,0,73,0,1,0,0,"§ 1º - Os Ministros do Tribunal de Contas da União serão nomeados dentre brasileiros que satisfaçam os seguintes requisitos:"
980,1988,1,"Vigente",4,1,9,0,73,0,1,1,0,"I - mais de trinta e cinco e menos de sessenta e cinco anos de idade;"
981,1988,1,"Vigente",4,1,9,0,73,0,1,2,0,"II - idoneidade moral e reputação ilibada;"
982,1988,1,"Vigente",4,1,9,0,73,0,1,3,0,"III - notórios conhecimentos jurídicos, contábeis, econômicos e financeiros ou de administração pública;"
983,1988,1,"Vigente",4,1,9,0,73,0,1,4,0,"IV - mais de dez anos de exercício de função ou de efetiva atividade profissional que exija os conhecimentos mencionados no inciso anterior."
984,1988,1,"Vigente",4,1,9,0,73,0,2,0,0,"§ 2º - Os Ministros do Tribunal de Contas da União serão escolhidos:"
985,1988,1,"Vigente",4,1,9,0,73,0,2,1,0,"I - um terço pelo Presidente da República, com aprovação do Senado Federal, sendo dois alternadamente dentre auditores e membros do Ministério Público junto ao Tribunal, indicados em lista tríplice pelo Tribunal, segundo os critérios de antigüidade e merecimento;"
986,1988,1,"Vigente",4,1,9,0,73,0,2,2,0,"II - dois terços pelo Congresso Nacional."
987,1988,1,"Vigente",4,1,9,0,73,0,3,0,0,"§ 3º - Os Ministros do Tribunal de Contas da União terão as mesmas garantias, prerrogativas, impedimentos, vencimentos e vantagens dos Ministros do Superior Tribunal de Justiça e somente poderão aposentar-se com as vantagens do cargo quando o tiverem exercido efetivamente por mais de cinco anos."
988,1988,1,"Vigente",4,1,9,0,73,0,3,0,0,"§ 3° Os Ministros do Tribunal de Contas da União terão as mesmas garantias, prerrogativas, impedimentos, vencimentos e vantagens dos Ministros do Superior Tribunal de Justiça, aplicando-se-lhes, quanto à aposentadoria e pensão, as normas constantes do art. 40. (Redação dada pela Emenda Constitucional nº 20, de 1998)"
989,1988,1,"Vigente",4,1,9,0,73,0,4,0,0,"§ 4º - O auditor, quando em substituição a Ministro, terá as mesmas garantias e impedimentos do titular e, quando no exercício das demais atribuições da judicatura, as de juiz de Tribunal Regional Federal."
990,1988,1,"Vigente",4,1,9,0,74,0,0,0,0,"Art. 74. Os Poderes Legislativo, Executivo e Judiciário manterão, de forma integrada, sistema de controle interno com a finalidade de:"
991,1988,1,"Vigente",4,1,9,0,74,0,0,1,0,"I - avaliar o cumprimento das metas previstas no plano plurianual, a execução dos programas de governo e dos orçamentos da União;"
992,1988,1,"Vigente",4,1,9,0,74,0,0,2,0,"II - comprovar a legalidade e avaliar os resultados, quanto à eficácia e eficiência, da gestão orçamentária, financeira e patrimonial nos órgãos e entidades da administração federal, bem como da aplicação de recursos públicos por entidades de direito privado;"
993,1988,1,"Vigente",4,1,9,0,74,0,0,3,0,"III - exercer o controle das operações de crédito, avais e garantias, bem como dos direitos e haveres da União;"
994,1988,1,"Vigente",4,1,9,0,74,0,0,4,0,"IV - apoiar o controle externo no exercício de sua missão institucional."
995,1988,1,"Vigente",4,1,9,0,74,0,1,0,0,"§ 1º - Os responsáveis pelo controle interno, ao tomarem conhecimento de qualquer irregularidade ou ilegalidade, dela darão ciência ao Tribunal de Contas da União, sob pena de responsabilidade solidária."
996,1988,1,"Vigente",4,1,9,0,74,0,2,0,0,"§ 2º - Qualquer cidadão, partido político, associação ou sindicato é parte legítima para, na forma da lei, denunciar irregularidades ou ilegalidades perante o Tribunal de Contas da União."
997,1988,1,"Vigente",4,1,9,0,75,0,0,0,0,"Art. 75. As normas estabelecidas nesta seção aplicam-se, no que couber, à organização, composição e fiscalização dos Tribunais de Contas dos Estados e do Distrito Federal, bem como dos Tribunais e Conselhos de Contas dos Municípios."
998,1988,1,"Vigente",4,1,9,0,75,0,1,0,0,"Parágrafo único. As Constituições estaduais disporão sobre os Tribunais de Contas respectivos, que serão integrados por sete Conselheiros."
999,1988,1,"Vigente",4,2,1,0,76,0,0,0,0,"Art. 76. O Poder Executivo é exercido pelo Presidente da República, auxiliado pelos Ministros de Estado."
1000,1988,1,"Vigente",4,2,1,0,77,0,0,0,0,"Art. 77. A eleição do Presidente e do Vice-Presidente da República realizar-se-á, simultaneamente, noventa dias antes do término do mandato presidencial vigente."
1001,1988,1,"Vigente",4,2,1,0,77,0,0,0,0,"Art. 77. A eleição do Presidente e do Vice-Presidente da República realizar-se-á, simultaneamente, no primeiro domingo de outubro, em primeiro turno, e no último domingo de outubro, em segundo turno, se houver, do ano anterior ao do término do mandato presidencial vigente. (Redação dada pela Emenda Constitucional nº 16, de 1997)"
1002,1988,1,"Vigente",4,2,1,0,77,0,1,0,0,"§ 1º - A eleição do Presidente da República importará a do Vice-Presidente com ele registrado."
1003,1988,1,"Vigente",4,2,1,0,77,0,2,0,0,"§ 2º - Será considerado eleito Presidente o candidato que, registrado por partido político, obtiver a maioria absoluta de votos, não computados os em branco e os nulos."
1004,1988,1,"Vigente",4,2,1,0,77,0,3,0,0,"§ 3º - Se nenhum candidato alcançar maioria absoluta na primeira votação, far-se-á nova eleição em até vinte dias após a proclamação do resultado, concorrendo os dois candidatos mais votados e considerando-se eleito aquele que obtiver a maioria dos votos válidos."
1005,1988,1,"Vigente",4,2,1,0,77,0,4,0,0,"§ 4º - Se, antes de realizado o segundo turno, ocorrer morte, desistência ou impedimento legal de candidato, convocar-se-á, dentre os remanescentes, o de maior votação."
1006,1988,1,"Vigente",4,2,1,0,77,0,5,0,0,"§ 5º - Se, na hipótese dos parágrafos anteriores, remanescer, em segundo lugar, mais de um candidato com a mesma votação, qualificar-se-á o mais idoso."
1007,1988,1,"Vigente",4,2,1,0,78,0,0,0,0,"Art. 78. O Presidente e o Vice-Presidente da República tomarão posse em sessão do Congresso Nacional, prestando o compromisso de manter, defender e cumprir a Constituição, observar as leis, promover o bem geral do povo brasileiro, sustentar a união, a integridade e a independência do Brasil."
1008,1988,1,"Vigente",4,2,1,0,78,0,1,0,0,"Parágrafo único. Se, decorridos dez dias da data fixada para a posse, o Presidente ou o Vice-Presidente, salvo motivo de força maior, não tiver assumido o cargo, este será declarado vago."
1009,1988,1,"Vigente",4,2,1,0,79,0,0,0,0,"Art. 79. Substituirá o Presidente, no caso de impedimento, e suceder- lhe-á, no de vaga, o Vice-Presidente."
